,Unnamed: 0,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,Asis,4P_60,id_anony,Nota.Prom
2828,2828,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,10,25,10,0,0,[4],1.0,,es_13,4.0
2829,2829,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,11,17,10,0,0,[3],1.0,,es_716,3.0
2830,2830,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,2012,5,25,10,8,0,[0],1.0,,es_717,0.0
2831,2831,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,1,36,10,0,0,[3],1.0,,es_718,3.0
2832,2832,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,22,24,10,0,0,[4],1.0,,es_868,4.0
2833,2833,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,13,26,10,0,0,[3],1.0,,es_721,3.0
2834,2834,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,10,28,10,0,0,[5],1.0,,es_869,5.0
2835,2835,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,2011,0,0,0,0,0,[0],0.0,,es_559,0.0
2836,2836,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,2012,7,24,10,0,0,[0],1.0,,es_883,0.0
2837,2837,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,9,25,10,0,0,[5],1.0,,es_564,5.0
2838,2838,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,11,26,10,0,0,[3],1.0,,es_732,3.0
2839,2839,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,2012,1,26,10,0,0,[0],1.0,,es_733,0.0
2840,2840,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,12,27,10,0,0,[4],1.0,,es_734,4.0
2841,2841,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,14,35,10,0,0,[5],1.0,,es_736,5.0
2842,2842,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,24,35,10,0,0,[5],1.0,,es_872,5.0
2843,2843,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,12,26,10,0,0,[5],1.0,,es_742,5.0
2844,2844,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,2012,5,36,10,0,0,[0],1.0,,es_745,0.0
2845,2845,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,9,35,10,0,0,[4],1.0,,es_50,4.0
2846,2846,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,5,35,10,0,0,[5],1.0,,es_751,5.0
2847,2847,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,12,19,10,0,0,[4],1.0,,es_753,4.0
2848,2848,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,14,35,10,0,0,[5],1.0,,es_596,5.0
2849,2849,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,11,32,10,0,0,[5],1.0,,es_759,5.0
2850,2850,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,2012,1,25,10,0,0,[1],1.0,,es_53,1.0
2851,2851,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,5,26,10,0,0,[2],1.0,,es_761,2.0
2852,2852,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,11,35,10,0,0,[5],1.0,,es_54,5.0
2853,2853,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,14,36,10,0,0,[5],1.0,,es_762,5.0
2854,2854,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,0,5,6,5,0,0,[0],1.0,,es_874,0.0
2855,2855,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,2012,4,31,10,12,0,[0],1.0,,es_884,0.0
2856,2856,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,16,34,10,0,0,[5],1.0,,es_55,5.0
2857,2857,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,2012,8,26,5,6,0,[0],1.0,,es_885,0.0
2858,2858,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,20,34,10,0,0,[5],1.0,,es_886,5.0
2859,2859,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,18,36,10,0,0,[5],1.0,,es_887,5.0
2860,2860,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,24,35,10,0,0,[5],1.0,,es_875,5.0
2861,2861,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,15,35,10,0,0,[5],1.0,,es_57,5.0
2862,2862,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,0,0,2,0,0,0,0,[0],1.0,,es_876,0.0
2863,2863,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,14,15,10,30,0,[5],1.0,,es_179,5.0
2864,2864,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2011,0,0,0,0,0,[5],0.0,,es_767,5.0
2865,2865,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,14,36,10,0,0,[5],1.0,,es_776,5.0
2866,2866,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,24,35,10,0,0,[5],1.0,,es_780,5.0
2867,2867,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,13,35,10,0,0,[5],1.0,,es_879,5.0
2868,2868,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,20,35,10,0,0,[5],1.0,,es_782,5.0
2869,2869,1,5309,ELECTRONICA BASICA,ELE-PLS09 ,6,1,2012,1,1,2012,6,29,10,13,0,[2],1.0,,es_880,2.0
2870,2870,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,0,0,24,37,0,0,0,[0],0.0,,es_68,0.0
2871,2871,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,24,37,0,0,0,[5],1.0,,es_860,5.0
2872,2872,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,0,2011,0,0,0,0,0,[0],0.0,,es_484,0.0
