,Unnamed: 0,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,Asis,4P_60,id_anony,Nota.Prom
61718,9199,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2015,1,1,2015,24,31,6,0,0,[5],1.0,,es_1125,5.0
61719,9200,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2015,1,1,2015,23,31,9,0,0,[5],1.0,,es_528,5.0
61720,9201,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2015,1,1,2015,20,23,5,0,0,[3],1.0,,es_533,3.0
61721,9202,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2015,1,1,2015,20,22,7,0,0,[5],1.0,,es_542,5.0
61722,9203,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2015,1,1,2015,19,20,10,0,0,[5],1.0,,es_1192,5.0
61723,9204,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2015,1,1,2015,16,34,6,0,0,[5],1.0,,es_557,5.0
61724,9205,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2015,1,1,2015,19,36,4,0,0,[5],1.0,,es_1063,5.0
61725,9206,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2015,1,1,2015,24,25,7,0,0,[4],1.0,,es_1274,4.0
61726,9207,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2015,1,1,2014,13,36,0,0,0,[4],0.0,,es_626,4.0
61727,9208,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2015,1,1,2015,19,20,4,0,0,[2],1.0,,es_630,2.0
61728,9209,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2015,1,0,0,12,0,0,0,0,[0],1.0,,es_915,0.0
61729,9210,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2015,1,1,2015,24,31,10,0,0,[5],1.0,,es_648,5.0
61730,9211,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2015,1,0,0,14,0,0,0,0,[0],0.0,,es_649,0.0
61731,9212,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2015,1,1,2015,23,25,9,0,0,[5],1.0,,es_657,5.0
61732,9213,1,5624,INVESTIGACION OPERATIVA,MEC-PLS09 ,8,1,2015,1,0,0,12,0,0,0,0,[0],0.0,,es_1719,0.0
61733,9214,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2015,1,1,2015,18,24,10,0,0,[4],1.0,,es_486,4.0
61734,9215,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2015,1,1,2015,21,25,10,0,0,[5],1.0,,es_487,5.0
61735,9216,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2015,1,1,2015,13,20,10,0,0,[3],1.0,,es_501,3.0
61736,9217,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2015,1,1,2015,18,25,10,0,0,[4],1.0,,es_510,4.0
61737,9218,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2015,1,1,2015,14,19,10,0,0,[3],1.0,,es_1125,3.0
61738,9219,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2015,1,1,2015,17,20,10,0,0,[4],1.0,,es_528,4.0
61739,9220,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2015,1,1,2015,17,19,10,0,0,[4],1.0,,es_542,4.0
61740,9221,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2015,1,1,2015,16,19,10,0,0,[3],1.0,,es_556,3.0
61741,9222,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2015,1,1,2015,15,27,10,0,0,[5],1.0,,es_1213,5.0
61742,9223,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2015,1,1,2015,18,18,10,0,0,[5],1.0,,es_1230,5.0
61743,9224,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2015,1,1,2015,15,25,10,0,0,[4],1.0,,es_444,4.0
61744,9225,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2015,1,1,2015,19,24,10,0,0,[5],1.0,,es_1274,5.0
61745,9226,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2015,1,1,2015,8,23,10,0,0,[3],1.0,,es_765,3.0
61746,9227,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2015,1,1,2014,0,0,0,0,0,[2],0.0,,es_630,2.0
61747,9228,1,5625,TECNICA DE ENERGIAS ALTERNATIVAS,MEC-PLS09 ,8,1,2015,1,1,2015,14,27,10,0,0,[4],1.0,,es_648,4.0
61748,9229,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,15,0,8,0,31,[3],1.0,,es_676,3.0
61749,9230,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2014,0,0,0,0,0,[2],0.0,,es_486,2.0
61750,9231,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2014,0,0,0,0,0,[4],0.0,,es_487,4.0
61751,9232,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,0,0,10,11,9,5,0,[0],1.0,,es_861,0.0
61752,9233,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,0,27,9,0,0,[2],1.0,,es_264,2.0
61753,9234,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,18,28,9,0,0,[4],1.0,,es_688,4.0
61754,9235,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,20,28,9,0,0,[3],1.0,,es_1125,3.0
61755,9236,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,17,23,9,0,0,[5],1.0,,es_911,5.0
61756,9237,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,13,31,9,39,0,[5],1.0,,es_1139,5.0
61757,9238,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,15,27,9,0,0,[4],1.0,,es_528,4.0
61758,9239,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,16,33,9,0,0,[5],1.0,,es_426,5.0
61759,9240,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,19,25,9,0,0,[3],1.0,,es_542,3.0
61760,9241,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,18,32,9,0,0,[5],1.0,,es_1190,5.0
61761,9242,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,17,30,9,0,0,[3],1.0,,es_1197,3.0
61762,9243,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,18,28,9,0,0,[4],1.0,,es_556,4.0
61763,9244,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,19,31,9,0,0,[5],1.0,,es_557,5.0
61764,9245,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,24,31,9,0,0,[5],1.0,,es_1213,5.0
61765,9246,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,14,30,9,0,0,[4],1.0,,es_1577,4.0
61766,9247,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,17,30,9,0,0,[5],1.0,,es_1226,5.0
61767,9248,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,21,31,9,0,0,[5],1.0,,es_1229,5.0
61768,9249,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,19,32,9,0,0,[5],1.0,,es_1230,5.0
61769,9250,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,13,24,9,0,0,[3],1.0,,es_826,3.0
61770,9251,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,19,33,9,0,0,[4],1.0,,es_1274,4.0
61771,9252,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,13,31,9,0,0,[4],1.0,,es_614,4.0
61772,9253,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,13,28,9,0,0,[4],1.0,,es_765,4.0
61773,9254,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,22,31,9,0,0,[5],1.0,,es_626,5.0
61774,9255,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,22,29,9,0,0,[4],1.0,,es_630,4.0
61775,9256,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,0,2015,19,14,9,0,0,[0],1.0,,es_640,0.0
61776,9257,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,19,30,9,0,0,[5],1.0,,es_645,5.0
61777,9258,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,22,33,9,0,0,[5],1.0,,es_648,5.0
61778,9259,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,17,30,9,0,0,[5],1.0,,es_782,5.0
61779,9260,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,18,27,9,0,0,[4],1.0,,es_657,4.0
61780,9261,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,0,0,0,0,0,0,0,[0],0.0,,es_1719,0.0
61781,9262,1,5626,ECONOMIA Y EVALUACION DE PROYECTO,MEC-PLS09 ,8,1,2015,1,1,2015,18,0,8,36,0,[4],1.0,,es_666,4.0
61782,9263,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2015,1,1,2015,13,18,10,0,0,[3],1.0,,es_675,3.0
61783,9264,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2015,1,1,2015,23,31,10,0,0,[5],1.0,,es_485,5.0
61784,9265,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2015,1,1,2015,23,29,10,0,0,[5],1.0,,es_685,5.0
61785,9266,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2015,1,1,2015,19,33,10,0,0,[5],1.0,,es_688,5.0
61786,9267,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2015,1,1,2015,20,31,10,0,0,[5],1.0,,es_694,5.0
61787,9268,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2015,1,1,2015,19,31,10,0,0,[5],1.0,,es_697,5.0
61788,9269,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2015,1,1,2015,9,22,10,0,0,[2],1.0,,es_924,2.0
61789,9270,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2015,1,0,0,0,0,0,0,0,[0],0.0,,es_883,0.0
61790,9271,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2015,1,0,0,0,23,10,0,0,[0],1.0,,es_747,0.0
61791,9272,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2015,1,1,2015,0,0,0,0,0,[4],0.0,,es_754,4.0
61792,9273,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2015,1,1,2015,22,34,10,0,0,[5],1.0,,es_659,5.0
61793,9274,1,5634,LEGISLACION,MEC-PLS09 ,10,1,2015,1,1,2015,19,25,10,0,0,[5],1.0,,es_666,5.0
61794,9275,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2015,1,1,2015,21,25,10,0,0,[5],1.0,,es_675,5.0
61795,9276,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2015,1,1,2015,19,34,8,0,0,[5],1.0,,es_859,5.0
61796,9277,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2015,1,1,2015,22,29,10,0,0,[5],1.0,,es_485,5.0
61797,9278,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2015,1,1,2015,20,28,10,0,0,[5],1.0,,es_486,5.0
61798,9279,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2015,1,1,2015,17,24,8,0,0,[3],1.0,,es_487,3.0
61799,9280,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2015,1,1,2015,19,26,10,0,0,[5],1.0,,es_694,5.0
61800,9281,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2015,1,1,2015,22,30,7,0,0,[5],1.0,,es_697,5.0
61801,9282,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2015,1,0,0,0,0,0,0,0,[0],0.0,,es_567,0.0
61802,9283,1,5635,ORGANIZACION INDUSTRIAL Y SEGURIDAD DEL TRABAJO,MEC-PLS09 ,10,1,2015,1,1,2015,19,26,8,0,0,[5],1.0,,es_1063,5.0
61803,9284,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2015,1,1,2015,15,33,8,0,0,[5],1.0,,es_675,5.0
61804,9285,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2015,1,1,2015,17,28,8,0,0,[5],1.0,,es_859,5.0
61805,9286,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2015,1,1,2015,22,29,9,0,0,[5],1.0,,es_485,5.0
61806,9287,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2015,1,1,2015,15,27,8,0,0,[4],1.0,,es_486,4.0
61807,9288,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2015,1,1,2015,16,23,9,0,0,[5],1.0,,es_487,5.0
61808,9289,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2015,1,1,2015,21,25,9,0,0,[4],1.0,,es_694,4.0
61809,9290,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2015,1,1,2015,20,23,9,0,0,[5],1.0,,es_697,5.0
61810,9291,1,5636,CALIDAD E IMPACTO AMBIENTAL,MEC-PLS09 ,10,1,2015,1,1,2015,20,32,8,0,0,[5],1.0,,es_1063,5.0
61811,9292,1,5637,PASANTIAS,MEC-PLS09 ,10,1,2015,1,1,2015,0,0,0,0,0,[5],0.0,,es_684,5.0
61812,9293,1,5637,PASANTIAS,MEC-PLS09 ,10,1,2015,1,1,2015,0,0,0,0,0,[5],0.0,,es_685,5.0
61813,9294,1,5637,PASANTIAS,MEC-PLS09 ,10,1,2015,1,0,0,0,0,0,0,0,[0],0.0,,es_688,0.0
61814,9295,1,5637,PASANTIAS,MEC-PLS09 ,10,1,2015,1,1,2015,0,0,0,0,0,[5],0.0,,es_697,5.0
61815,9296,1,5637,PASANTIAS,MEC-PLS09 ,10,1,2015,1,1,2015,0,0,0,0,0,[5],0.0,,es_38,5.0
61816,9297,1,5637,PASANTIAS,MEC-PLS09 ,10,1,2015,1,0,0,0,0,0,0,0,[0],0.0,,es_1372,0.0
61817,9298,1,5637,PASANTIAS,MEC-PLS09 ,10,1,2015,1,1,2015,0,0,0,0,0,[5],0.0,,es_756,5.0
61818,9299,1,5637,PASANTIAS,MEC-PLS09 ,10,1,2015,1,0,0,0,0,0,0,0,[0],0.0,,es_444,0.0
71300,9114,2,13603,MECANICA DE FLUIDOS,MEC-PLS13 ,5,1,2015,2,1,2015,0,24,10,0,0,[5],0.0,,es_1111,5.0
71301,9115,2,13603,MECANICA DE FLUIDOS,MEC-PLS13 ,5,1,2015,2,1,2015,0,27,10,0,0,[5],0.0,,es_1522,5.0
71302,9116,2,13603,MECANICA DE FLUIDOS,MEC-PLS13 ,5,1,2015,2,1,2015,0,29,10,0,0,[5],0.0,,es_1230,5.0
71303,9117,2,13603,MECANICA DE FLUIDOS,MEC-PLS13 ,5,1,2015,2,1,2015,0,27,10,0,0,[5],0.0,,es_1274,5.0
71304,9118,2,13603,MECANICA DE FLUIDOS,MEC-PLS13 ,5,1,2015,2,1,2015,0,31,10,0,0,[5],0.0,,es_1433,5.0
71305,9119,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,1,2015,8,17,10,0,0,"[1, 1, 2]",0.0,,es_1111,1.3333333333333333
71306,9120,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,1,2015,12,14,9,0,36,"[1, 3]",0.0,,es_533,2.0
71307,9121,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,0,0,7,8,8,0,0,[0],0.0,,es_1546,0.0
71308,9122,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,1,2015,14,26,10,0,0,[3],0.0,,es_1192,3.0
71309,9123,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,0,0,8,7,10,0,0,[0],0.0,,es_1561,0.0
71310,9124,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,1,2015,11,16,7,35,0,"[1, 4]",0.0,,es_1835,2.5
71311,9125,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,1,2015,7,15,8,25,37,[3],0.0,,es_566,3.0
71312,9126,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,1,2015,13,22,8,0,0,[2],0.0,,es_1248,2.0
71313,9127,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,0,2015,7,12,8,8,28,[0],0.0,,es_1906,0.0
71314,9128,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,0,2014,0,0,0,0,0,"[1, 1]",0.0,,es_1274,1.0
71315,9129,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,1,2015,11,13,7,12,34,[3],0.0,,es_1278,3.0
71316,9130,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,0,0,8,0,7,0,0,[0],0.0,,es_1288,0.0
71317,9131,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,1,2015,8,20,7,0,0,"[1, 3]",0.0,,es_642,2.0
71318,9132,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,1,2015,12,25,10,0,0,[4],0.0,,es_649,4.0
71319,9133,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,0,0,0,0,0,0,0,[0],0.0,,es_1709,0.0
71320,9134,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,0,0,3,0,2,0,0,[0],0.0,,es_1719,0.0
71321,9135,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,0,2015,6,17,8,21,28,[1],0.0,,es_1360,1.0
71322,9136,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2015,2,0,0,5,0,5,0,0,[0],0.0,,es_2098,0.0
71323,9137,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,1,2014,8,0,0,0,0,[2],0.0,,es_472,2.0
71324,9138,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,0,0,0,0,0,0,0,[0],0.0,,es_1104,0.0
71325,9139,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,0,0,10,4,4,0,0,[0],0.0,,es_1374,0.0
71326,9140,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,0,0,14,12,9,0,0,[0],0.0,,es_1531,0.0
71327,9141,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,0,0,9,9,9,0,17,[0],0.0,,es_1179,0.0
71328,9142,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,1,2015,12,14,9,32,0,[2],0.0,,es_1546,2.0
71329,9143,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,1,2015,11,17,7,32,0,[2],0.0,,es_1561,2.0
71330,9144,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,1,2015,9,16,10,0,0,[2],0.0,,es_1209,2.0
71331,9145,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,1,2015,10,15,10,32,0,[2],0.0,,es_1835,2.0
71332,9146,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,0,2015,14,11,10,0,0,[0],0.0,,es_1859,0.0
71333,9147,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,1,2015,16,1,7,20,28,[3],0.0,,es_1248,3.0
71334,9148,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,0,2015,16,18,9,0,0,[0],0.0,,es_1906,0.0
71335,9149,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,0,0,0,0,0,0,0,[0],0.0,,es_1963,0.0
71336,9150,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,0,0,0,0,0,0,0,[0],0.0,,es_1969,0.0
71337,9151,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,1,2015,12,16,8,0,0,[3],0.0,,es_624,3.0
71338,9152,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,0,0,7,8,4,18,0,[0],0.0,,es_1415,0.0
71339,9153,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,1,2015,14,22,8,0,0,[4],0.0,,es_1288,4.0
71340,9154,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,1,2015,21,12,8,0,0,[2],0.0,,es_642,2.0
71341,9155,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,0,0,0,0,0,0,0,[0],0.0,,es_1709,0.0
71342,9156,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,0,2015,12,22,10,0,0,[1],0.0,,es_1719,1.0
71343,9157,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,1,2015,15,26,10,0,0,[3],0.0,,es_1726,3.0
71344,9158,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,0,0,0,0,3,0,0,[0],0.0,,es_2051,0.0
71345,9159,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,1,2015,10,17,8,0,0,[2],0.0,,es_1360,2.0
71346,9160,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2015,2,0,2015,11,20,10,32,0,[0],0.0,,es_2098,0.0
71347,9161,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2015,2,1,2014,0,0,0,0,0,[2],0.0,,es_861,2.0
71348,9162,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2015,2,1,2015,5,25,5,0,0,[2],0.0,,es_1111,2.0
71349,9163,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2015,2,1,2015,8,23,6,0,0,[4],0.0,,es_1522,4.0
71350,9164,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2015,2,1,2014,0,0,0,0,0,[5],0.0,,es_1433,5.0
71351,9165,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2015,17,15,10,0,0,[2],0.0,,es_675,2.0
71352,9166,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2015,15,10,10,0,0,[2],0.0,,es_694,2.0
71353,9167,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2015,16,19,10,0,0,[2],0.0,,es_501,2.0
71354,9168,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2015,14,13,10,0,0,[3],0.0,,es_1111,3.0
71355,9169,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2014,0,0,0,0,0,[4],0.0,,es_1129,4.0
71356,9170,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,0,2015,13,9,10,0,26,[0],0.0,,es_1374,0.0
71357,9171,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2015,17,18,6,0,0,[4],0.0,,es_533,4.0
71358,9172,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2015,21,25,10,0,0,[4],0.0,,es_1522,4.0
71359,9173,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,0,2015,12,15,10,0,0,[1],0.0,,es_1531,1.0
71360,9174,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,0,2015,15,0,10,15,30,[0],0.0,,es_1173,0.0
71361,9175,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2015,15,15,10,0,38,"[1, 3]",0.0,,es_1179,2.0
71362,9176,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2015,19,18,6,0,0,"[1, 4]",0.0,,es_1192,2.5
71363,9177,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2015,20,21,10,0,0,[4],0.0,,es_1561,4.0
71364,9178,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2015,17,10,10,31,0,[4],0.0,,es_1835,4.0
71365,9179,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2014,0,0,0,0,0,[5],0.0,,es_1215,5.0
71366,9180,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2015,15,14,10,39,0,[5],0.0,,es_1389,5.0
71367,9181,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2015,17,14,10,0,0,[2],0.0,,es_566,2.0
71368,9182,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2015,9,18,10,0,0,"[1, 2]",0.0,,es_1232,1.5
71369,9183,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,0,0,18,0,10,0,0,[0],0.0,,es_585,0.0
71370,9184,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,0,2015,18,24,10,0,0,[0],0.0,,es_1906,0.0
71371,9185,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2014,0,0,0,0,0,[2],0.0,,es_1258,2.0
71372,9186,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2015,8,18,10,0,0,"[1, 2]",0.0,,es_609,1.5
71373,9187,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2015,2,1,2015,13,24,10,0,0,"[1, 4]",0.0,,es_1274,2.5
