,ciclo,Asignatura,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom
10185,2,LEGISLACION,1,2017,1,2017,22,28,10,[5],es_2443,5.0
10186,2,LEGISLACION,1,2017,1,2017,18,26,10,[5],es_2447,5.0
10193,2,LEGISLACION,1,2017,1,2017,24,28,10,[5],es_2473,5.0
10421,2,FORMULACION Y GESTION DE PROYECTOS,1,2017,1,2017,19,32,9,[5],es_1823,5.0
10422,2,FORMULACION Y GESTION DE PROYECTOS,1,2017,1,2017,24,30,10,[5],es_1830,5.0
10423,2,FORMULACION Y GESTION DE PROYECTOS,1,2017,1,2017,23,34,9,[5],es_1863,5.0
10424,2,FORMULACION Y GESTION DE PROYECTOS,1,2017,1,2017,24,30,10,[5],es_1891,5.0
10425,2,FORMULACION Y GESTION DE PROYECTOS,1,2017,1,2017,20,34,10,[5],es_1928,5.0
10426,2,FORMULACION Y GESTION DE PROYECTOS,1,2017,1,2017,19,28,10,[5],es_1943,5.0
10427,2,FORMULACION Y GESTION DE PROYECTOS,1,2017,1,2017,24,34,10,[5],es_1964,5.0
10428,2,FORMULACION Y GESTION DE PROYECTOS,1,2017,1,2017,24,30,9,[5],es_1043,5.0
10429,2,FORMULACION Y GESTION DE PROYECTOS,1,2017,1,2017,23,24,10,[5],es_2000,5.0
10430,2,FORMULACION Y GESTION DE PROYECTOS,1,2017,1,2017,23,32,10,[5],es_2022,5.0
10554,2,MECANIZADO CONVENCIONAL,2,2017,0,0,0,0,0,[0],es_1127,0.0
10555,2,MECANIZADO CONVENCIONAL,2,2017,0,0,0,0,0,[0],es_1071,0.0
10557,2,MECANIZADO CONVENCIONAL,2,2017,0,0,16,0,10,[0],es_1823,0.0
10558,2,MECANIZADO CONVENCIONAL,2,2017,0,2017,12,20,10,[0],es_1830,0.0
10559,2,MECANIZADO CONVENCIONAL,2,2017,0,2017,18,11,10,[0],es_1863,0.0
10560,2,MECANIZADO CONVENCIONAL,2,2017,1,2017,21,9,9,[5],es_1876,5.0
10561,2,MECANIZADO CONVENCIONAL,2,2017,0,2017,20,10,10,[0],es_1891,0.0
10562,2,MECANIZADO CONVENCIONAL,2,2017,0,0,0,3,10,[0],es_1928,0.0
10563,2,MECANIZADO CONVENCIONAL,2,2017,0,0,0,0,0,[0],es_1938,0.0
10564,2,MECANIZADO CONVENCIONAL,2,2017,1,2017,15,11,10,[3],es_1943,3.0
10565,2,MECANIZADO CONVENCIONAL,2,2017,1,2017,22,17,9,[5],es_2282,5.0
10567,2,MECANIZADO CONVENCIONAL,2,2017,0,0,12,2,10,[0],es_1964,0.0
10568,2,MECANIZADO CONVENCIONAL,2,2017,0,0,0,0,0,[0],es_1282,0.0
10569,2,MECANIZADO CONVENCIONAL,2,2017,0,2017,15,11,10,[0],es_2000,0.0
10570,2,MECANIZADO CONVENCIONAL,2,2017,0,2017,19,9,10,[0],es_1693,0.0
10572,2,MECANIZADO CONVENCIONAL,2,2017,0,0,0,0,0,[0],es_2022,0.0
10574,2,MECANIZADO CONVENCIONAL,2,2017,0,0,0,0,0,[0],es_1425,0.0
10575,2,MECANIZADO CONVENCIONAL,2,2017,1,2017,19,17,10,[5],es_2412,5.0
10576,2,MECANIZADO CONVENCIONAL,2,2017,1,2017,17,18,10,[5],es_2443,5.0
10577,2,MECANIZADO CONVENCIONAL,2,2017,0,2017,22,24,9,[0],es_1778,0.0
12846,2,SISTEMAS DIGITALES 1,1,2017,1,2017,13,31,9,[3],es_1366,3.0
12847,2,SISTEMAS DIGITALES 1,1,2017,1,2017,0,0,0,[3],es_1560,3.0
12849,2,SISTEMAS DIGITALES 1,1,2017,1,2017,18,19,8,[3],es_1255,3.0
12851,2,SISTEMAS DIGITALES 1,1,2017,1,2017,19,34,8,[5],es_1280,5.0
12852,2,SISTEMAS DIGITALES 1,1,2017,1,2017,24,36,8,[5],es_1282,5.0
12853,2,SISTEMAS DIGITALES 1,1,2017,1,2017,20,29,9,[4],es_1726,4.0
12854,2,SISTEMAS DIGITALES 1,1,2017,0,0,1,0,0,[0],es_1757,0.0
12973,2,MATERIALES 1,1,2017,1,2017,8,12,9,[2],es_906,2.0
12974,2,MATERIALES 1,1,2017,0,2017,0,0,0,[0],es_1560,0.0
12979,2,MATERIALES 1,1,2017,0,0,7,20,8,[0],es_1629,0.0
12980,2,MATERIALES 1,1,2017,0,0,0,0,0,[0],es_599,0.0
12982,2,MATERIALES 1,1,2017,1,2016,0,0,0,[3],es_1280,3.0
12983,2,MATERIALES 1,1,2017,0,0,0,0,0,[0],es_624,0.0
12985,2,MATERIALES 1,1,2017,1,2017,0,0,0,[4],es_650,4.0
12986,2,MATERIALES 1,1,2017,1,2017,14,19,8,[4],es_1726,4.0
12987,2,MATERIALES 1,1,2017,1,2016,9,28,0,[3],es_1728,3.0
12996,2,TERMODINAMICA,1,2017,0,2016,17,6,9,[1],es_1629,1.0
13016,2,MECANISMOS,1,2017,1,2017,17,16,8,[2],es_1629,2.0
13018,2,MECANISMOS,1,2017,1,2016,16,22,4,[2],es_1726,2.0
13034,2,MECANICA DE SOLIDOS,1,2017,1,2017,10,9,4,[2],es_896,2.0
13037,2,MECANICA DE SOLIDOS,1,2017,0,0,0,0,0,[0],es_1184,0.0
13040,2,MECANICA DE SOLIDOS,1,2017,0,0,9,6,4,[0],es_1629,0.0
13043,2,MECANICA DE SOLIDOS,1,2017,1,2017,17,18,4,[3],es_1726,3.0
13044,2,MECANICA DE SOLIDOS,1,2017,0,0,7,11,2,[0],es_1728,0.0
13045,2,MECANICA DE SOLIDOS,1,2017,0,0,4,5,2,[0],es_1757,0.0
13121,2,DIBUJO MECANICO,1,2017,1,2017,24,34,8,[5],es_507,5.0
13122,2,DIBUJO MECANICO,1,2017,0,0,11,34,0,[0],es_896,0.0
13126,2,DIBUJO MECANICO,1,2017,0,2017,24,35,8,[0],es_1560,0.0
13131,2,DIBUJO MECANICO,1,2017,1,2017,23,32,10,[5],es_1662,5.0
13132,2,DIBUJO MECANICO,1,2017,1,2017,24,36,10,[5],es_1282,5.0
13134,2,DIBUJO MECANICO,1,2017,1,2016,0,17,0,[5],es_1693,5.0
13135,2,DIBUJO MECANICO,1,2017,1,2017,23,36,9,[5],es_1778,5.0
13198,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2017,1,2017,15,33,10,[5],es_1366,5.0
13200,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2017,1,2016,13,27,0,[4],es_1071,4.0
13203,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2017,1,2017,19,22,10,[4],es_1560,4.0
13204,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2017,1,2017,17,31,0,[5],es_1207,5.0
13210,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2017,1,2017,10,26,10,[4],es_1255,4.0
13212,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2017,1,2017,18,33,10,[5],es_1282,5.0
13217,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2017,1,2017,17,25,0,[5],es_650,5.0
13219,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2017,1,2017,17,25,9,[4],es_1726,4.0
13259,2,PROYECTO 2,1,2017,1,2017,22,34,10,[5],es_1560,5.0
13260,2,PROYECTO 2,1,2017,1,2017,24,36,10,[5],es_1280,5.0
13261,2,PROYECTO 2,1,2017,1,2017,24,36,10,[5],es_1282,5.0
13262,2,PROYECTO 2,1,2017,1,2017,24,36,10,[5],es_650,5.0
13263,2,PROYECTO 2,1,2017,1,2017,23,31,10,[5],es_1778,5.0
13264,2,ROBOTICA 1,1,2017,1,2017,9,16,6,[4],es_507,4.0
13265,2,ROBOTICA 1,1,2017,1,2017,14,27,7,[4],es_1127,4.0
13266,2,ROBOTICA 1,1,2017,1,2017,11,32,6,[3],es_1071,3.0
13267,2,ROBOTICA 1,1,2017,1,2017,1,32,6,[4],es_1207,4.0
13268,2,ROBOTICA 1,1,2017,1,2017,9,36,9,[5],es_1662,5.0
13269,2,ROBOTICA 1,1,2017,1,2017,18,24,6,[4],es_1280,4.0
13270,2,ROBOTICA 1,1,2017,1,2017,22,36,7,[5],es_1666,5.0
13271,2,ROBOTICA 1,1,2017,0,0,0,0,0,[0],es_634,0.0
13272,2,ROBOTICA 1,1,2017,1,2017,12,35,8,[3],es_1693,3.0
13273,2,ROBOTICA 1,1,2017,1,2017,18,31,7,[5],es_650,5.0
13274,2,ROBOTICA 1,1,2017,1,2017,12,34,8,[4],es_1466,4.0
13275,2,ROBOTICA 1,1,2017,0,0,7,0,0,[0],es_1425,0.0
13276,2,ROBOTICA 1,1,2017,1,2017,20,36,8,[5],es_1778,5.0
13277,2,PROTOCOLO DE COMUNICACION,1,2017,1,2017,15,32,10,[4],es_507,4.0
13278,2,PROTOCOLO DE COMUNICACION,1,2017,0,2017,13,29,10,[0],es_906,0.0
13279,2,PROTOCOLO DE COMUNICACION,1,2017,1,2017,14,29,10,[4],es_1127,4.0
13280,2,PROTOCOLO DE COMUNICACION,1,2017,1,2017,13,30,10,[5],es_1071,5.0
13281,2,PROTOCOLO DE COMUNICACION,1,2017,1,2017,16,28,10,[4],es_1207,4.0
13282,2,PROTOCOLO DE COMUNICACION,1,2017,1,2017,0,0,0,[5],es_599,5.0
13283,2,PROTOCOLO DE COMUNICACION,1,2017,1,2017,19,27,10,[5],es_1662,5.0
13284,2,PROTOCOLO DE COMUNICACION,1,2017,0,2017,0,0,0,[0],es_634,0.0
13285,2,PROTOCOLO DE COMUNICACION,1,2017,1,2017,16,28,10,[4],es_1693,4.0
13286,2,PROTOCOLO DE COMUNICACION,1,2017,0,2017,7,29,10,[0],es_650,0.0
13287,2,PROTOCOLO DE COMUNICACION,1,2017,1,2017,15,30,10,[4],es_1466,4.0
13288,2,PROTOCOLO DE COMUNICACION,1,2017,1,2017,10,26,10,[3],es_1425,3.0
13289,2,PROTOCOLO DE COMUNICACION,1,2017,1,2017,20,34,10,[5],es_1778,5.0
13290,2,PROYECTO 4,1,2017,1,2017,23,36,10,[5],es_507,5.0
13291,2,PROYECTO 4,1,2017,0,2017,23,24,10,[0],es_906,0.0
13292,2,PROYECTO 4,1,2017,1,2017,23,24,10,[5],es_1127,5.0
13293,2,PROYECTO 4,1,2017,1,2017,20,28,10,[5],es_1071,5.0
13294,2,PROYECTO 4,1,2017,1,2017,21,36,10,[5],es_1207,5.0
13295,2,PROYECTO 4,1,2017,1,2017,24,36,10,[5],es_1662,5.0
13296,2,PROYECTO 4,1,2017,1,2017,23,28,10,[5],es_1666,5.0
13297,2,PROYECTO 4,1,2017,1,2017,22,36,10,[5],es_1693,5.0
13298,2,PROYECTO 4,1,2017,1,2017,23,24,10,[5],es_1466,5.0
13299,2,PROYECTO 4,1,2017,1,2017,22,28,10,[5],es_1425,5.0
13300,2,SISTEMAS DE CONTROL DIGITAL,1,2017,1,2017,15,20,8,[3],es_507,3.0
13301,2,SISTEMAS DE CONTROL DIGITAL,1,2017,0,2017,9,20,8,[0],es_906,0.0
13302,2,SISTEMAS DE CONTROL DIGITAL,1,2017,1,2017,8,11,8,[4],es_1071,4.0
13303,2,SISTEMAS DE CONTROL DIGITAL,1,2017,1,2017,13,9,8,[4],es_1207,4.0
13304,2,SISTEMAS DE CONTROL DIGITAL,1,2017,1,2016,0,0,1,[3],es_599,3.0
13305,2,SISTEMAS DE CONTROL DIGITAL,1,2017,1,2017,10,20,8,[3],es_1662,3.0
13306,2,SISTEMAS DE CONTROL DIGITAL,1,2017,1,2017,10,26,7,[5],es_1666,5.0
13307,2,SISTEMAS DE CONTROL DIGITAL,1,2017,0,0,0,0,1,[0],es_634,0.0
13308,2,SISTEMAS DE CONTROL DIGITAL,1,2017,1,2017,17,21,9,[5],es_1693,5.0
13309,2,SISTEMAS DE CONTROL DIGITAL,1,2017,1,2017,15,17,9,[5],es_1778,5.0
13310,2,CONTROLADORES LOGICOS,1,2017,1,2017,24,35,10,[5],es_1560,5.0
13311,2,CONTROLADORES LOGICOS,1,2017,1,2017,24,35,10,[5],es_1255,5.0
13312,2,CONTROLADORES LOGICOS,1,2017,1,2017,24,36,10,[5],es_1282,5.0
13313,2,CONTROLADORES LOGICOS,1,2017,1,2017,23,36,10,[5],es_1726,5.0
13314,2,PASANTIAS,2,2017,0,0,0,0,0,[0],es_507,0.0
13315,2,PASANTIAS,2,2017,0,0,0,0,0,[0],es_906,0.0
13316,2,PASANTIAS,2,2017,0,0,0,0,0,[0],es_1071,0.0
13317,2,PASANTIAS,2,2017,0,0,0,0,0,[0],es_1662,0.0
13318,2,PASANTIAS,2,2017,0,0,0,0,0,[0],es_1282,0.0
13319,2,PASANTIAS,2,2017,0,0,0,0,0,[0],es_625,0.0
13320,2,PASANTIAS,2,2017,0,0,0,0,0,[0],es_1693,0.0
13321,2,PASANTIAS,2,2017,0,0,0,0,0,[0],es_1778,0.0
13322,2,DISEÑO LOGICO DIGITAL,1,2017,0,2016,0,0,0,[0],es_1629,0.0
13323,2,DISEÑO LOGICO DIGITAL,1,2017,0,2016,0,0,0,[0],es_1757,0.0
13324,2,DISEÑO LOGICO DIGITAL,1,2017,1,2016,0,0,0,[2],es_2457,2.0
13325,2,CALCULO 5,1,2017,0,0,7,9,4,[0],es_1366,0.0
13326,2,CALCULO 5,1,2017,0,0,6,20,4,[0],es_1629,0.0
13327,2,ELECTRONICA 1,1,2017,1,2017,16,16,8,"[1, 2]",es_1629,1.5
13328,2,ELECTRONICA 1,1,2017,1,2017,8,16,8,[3],es_1728,3.0
13329,2,ORGANIZACION DE EMPRESAS 1,1,2017,0,2016,0,0,0,[0],es_906,0.0
13330,2,ORGANIZACION DE EMPRESAS 1,1,2017,1,2017,16,24,10,[5],es_551,5.0
13331,2,ORGANIZACION DE EMPRESAS 1,1,2017,0,0,0,0,0,[0],es_1904,0.0
13332,2,ORGANIZACION DE EMPRESAS 1,1,2017,0,2017,14,20,10,[0],es_1280,0.0
13333,2,ORGANIZACION DE EMPRESAS 1,1,2017,1,2017,20,30,10,[5],es_1693,5.0
13334,2,ORGANIZACION DE EMPRESAS 1,1,2017,1,2017,5,28,10,[5],es_650,5.0
13335,2,ORGANIZACION DE EMPRESAS 1,1,2017,0,0,10,26,10,[0],es_1728,0.0
13336,2,ORGANIZACION DE EMPRESAS 1,1,2017,0,0,6,0,0,[0],es_1425,0.0
13337,2,ORGANIZACION DE EMPRESAS 1,1,2017,1,2017,22,30,10,[5],es_1778,5.0
13338,2,INTELIGENCIA ARTIFICIAL,2,2017,1,2017,22,36,10,[5],es_507,5.0
13340,2,INTELIGENCIA ARTIFICIAL,2,2017,0,0,15,0,0,[0],es_906,0.0
13341,2,INTELIGENCIA ARTIFICIAL,2,2017,1,2017,19,31,10,[5],es_1127,5.0
13342,2,INTELIGENCIA ARTIFICIAL,2,2017,1,2017,22,36,10,[5],es_1071,5.0
13343,2,INTELIGENCIA ARTIFICIAL,2,2017,0,0,0,0,0,[0],es_550,0.0
13344,2,INTELIGENCIA ARTIFICIAL,2,2017,1,2017,19,35,10,[5],es_1830,5.0
13346,2,INTELIGENCIA ARTIFICIAL,2,2017,0,2017,21,36,10,[0],es_1863,0.0
13348,2,INTELIGENCIA ARTIFICIAL,2,2017,1,2017,24,35,10,[5],es_1662,5.0
13349,2,INTELIGENCIA ARTIFICIAL,2,2017,0,0,0,0,0,[0],es_1666,0.0
13350,2,INTELIGENCIA ARTIFICIAL,2,2017,1,2017,17,33,10,[5],es_2000,5.0
13351,2,INTELIGENCIA ARTIFICIAL,2,2017,1,2017,20,31,10,[5],es_1693,5.0
13352,2,INTELIGENCIA ARTIFICIAL,2,2017,1,2017,17,33,10,[5],es_2022,5.0
13353,2,INTELIGENCIA ARTIFICIAL,2,2017,1,2017,16,33,10,[5],es_1425,5.0
13357,2,BASE DE DATOS,2,2017,1,2017,23,31,10,[5],es_1514,5.0
13358,2,BASE DE DATOS,2,2017,0,0,13,0,0,[0],es_1539,0.0
13359,2,BASE DE DATOS,2,2017,1,2017,22,28,10,[5],es_2144,5.0
13361,2,BASE DE DATOS,2,2017,1,2017,22,24,10,[5],es_2008,5.0
8380,1,ELECTRONICA 2,1,2018,1,2018,20,22,9,[4],es_1119,4.0
8381,1,ELECTRONICA 2,1,2018,1,2018,15,25,10,[3],es_1366,3.0
8382,1,ELECTRONICA 2,1,2018,0,2018,15,27,10,[0],es_1431,0.0
8383,1,ELECTRONICA 2,1,2018,0,2018,14,18,8,[0],es_1825,0.0
8384,1,ELECTRONICA 2,1,2018,0,2018,18,22,9,[0],es_2136,0.0
8385,1,ELECTRONICA 2,1,2018,1,2018,22,22,10,[3],es_2144,3.0
8386,1,ELECTRONICA 2,1,2018,1,2018,18,23,9,[4],es_2161,4.0
8387,1,ELECTRONICA 2,1,2018,0,2018,13,17,8,[0],es_2200,0.0
8388,1,ELECTRONICA 2,1,2018,0,2018,16,16,9,[0],es_1629,0.0
8389,1,ELECTRONICA 2,1,2018,0,2018,20,22,10,[0],es_1400,0.0
8390,1,ELECTRONICA 2,1,2018,1,2018,17,26,10,[5],es_2595,5.0
8391,1,ELECTRONICA 2,1,2018,0,0,17,0,9,[0],es_2248,0.0
8392,1,ELECTRONICA 2,1,2018,1,2018,21,28,9,[5],es_2622,5.0
8393,1,ELECTRONICA 2,1,2018,1,2018,20,21,9,[4],es_2631,4.0
8394,1,ELECTRONICA 2,1,2018,1,2018,17,24,10,[5],es_2633,5.0
8395,1,ELECTRONICA 2,1,2018,1,2018,20,28,9,[5],es_2645,5.0
8396,1,ELECTRONICA 2,1,2018,1,2018,21,25,9,[5],es_2659,5.0
8397,1,ELECTRONICA 2,1,2018,1,2018,19,26,8,[5],es_1955,5.0
8398,1,ELECTRONICA 2,1,2018,1,2018,18,29,9,[5],es_2673,5.0
8399,1,ELECTRONICA 2,1,2018,1,2018,19,25,9,[5],es_2689,5.0
8400,1,ELECTRONICA 2,1,2018,1,2018,22,28,10,[5],es_2696,5.0
8401,1,ELECTRONICA 2,1,2018,1,2018,17,21,9,[3],es_2698,3.0
8402,1,ELECTRONICA 2,1,2018,1,2018,18,22,9,[4],es_1973,4.0
8403,1,ELECTRONICA 2,1,2018,1,2018,18,22,9,[4],es_2705,4.0
8404,1,ELECTRONICA 2,1,2018,0,2018,13,16,9,[0],es_2706,0.0
8405,1,ELECTRONICA 2,1,2018,1,2017,0,0,8,[3],es_2321,3.0
8406,1,ELECTRONICA 2,1,2018,1,2018,22,29,10,[5],es_2325,5.0
8407,1,ELECTRONICA 2,1,2018,1,2017,13,0,0,[3],es_1682,3.0
8408,1,ELECTRONICA 2,1,2018,0,2018,15,18,9,[0],es_2737,0.0
8409,1,ELECTRONICA 2,1,2018,1,2018,17,19,9,[4],es_2774,4.0
8410,1,ELECTRONICA 2,1,2018,1,2017,19,21,9,[4],es_2008,4.0
8411,1,ELECTRONICA 2,1,2018,1,2018,21,16,10,[2],es_2034,2.0
8412,1,ELECTRONICA 2,1,2018,1,2018,17,18,10,[2],es_2424,2.0
8413,1,ELECTRONICA 2,1,2018,1,2018,19,21,10,[4],es_2858,4.0
8414,1,ELECTRONICA 2,1,2018,1,2018,22,28,10,[5],es_2869,5.0
8415,1,ELECTRONICA 2,1,2018,1,2018,17,33,9,[5],es_2877,5.0
8416,1,ELECTRONICA 2,1,2018,1,2018,24,30,10,[5],es_2441,5.0
8417,1,ELECTRONICA 2,1,2018,1,2018,22,34,10,[5],es_2896,5.0
8418,1,ELECTRONICA 2,1,2018,1,2018,17,31,10,[5],es_2897,5.0
8419,1,ELECTRONICA 2,1,2018,1,2018,21,26,9,[4],es_2917,4.0
8420,1,ELECTRONICA 2,1,2018,1,2018,21,29,10,[5],es_2941,5.0
8421,1,ELECTRONICA 2,1,2018,1,2018,18,27,9,[5],es_2943,5.0
8422,1,ELECTRONICA 2,1,2018,1,2018,21,27,10,[5],es_2504,5.0
8423,1,ELECTRONICA 2,1,2018,1,2018,20,26,9,[4],es_2962,4.0
8424,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,14,17,10,[2],es_1119,2.0
8425,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,12,13,10,[3],es_1366,3.0
8426,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,14,10,10,[3],es_1072,3.0
8427,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,3,12,9,[2],es_1539,2.0
8428,1,ELEMENTOS DE MAQUINAS,1,2018,0,0,0,0,0,[0],es_550,0.0
8429,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,19,17,10,[3],es_1841,3.0
8430,1,ELEMENTOS DE MAQUINAS,1,2018,0,0,0,8,10,[0],es_2144,0.0
8431,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,20,12,10,[3],es_2188,3.0
8432,1,ELEMENTOS DE MAQUINAS,1,2018,0,0,0,0,0,[0],es_1904,0.0
8433,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,21,19,10,[5],es_2239,5.0
8434,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,17,19,10,[2],es_2595,2.0
8435,1,ELEMENTOS DE MAQUINAS,1,2018,0,2018,9,13,10,[0],es_1269,0.0
8436,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,14,11,10,[5],es_2631,5.0
8437,1,ELEMENTOS DE MAQUINAS,1,2018,0,2018,13,14,10,[0],es_2633,0.0
8438,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,16,15,10,[5],es_2645,5.0
8439,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,16,13,10,[3],es_2659,3.0
8440,1,ELEMENTOS DE MAQUINAS,1,2018,0,0,0,0,0,[0],es_1955,0.0
8441,1,ELEMENTOS DE MAQUINAS,1,2018,0,2018,15,14,10,[0],es_2673,0.0
8442,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,18,19,10,[4],es_2696,4.0
8443,1,ELEMENTOS DE MAQUINAS,1,2018,0,2018,12,15,10,[0],es_2698,0.0
8444,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,12,13,10,[5],es_2706,5.0
8445,1,ELEMENTOS DE MAQUINAS,1,2018,0,2018,15,16,10,[0],es_2321,0.0
8446,1,ELEMENTOS DE MAQUINAS,1,2018,0,2018,17,14,10,[0],es_2325,0.0
8447,1,ELEMENTOS DE MAQUINAS,1,2018,0,0,4,0,0,[0],es_2774,0.0
8448,1,ELEMENTOS DE MAQUINAS,1,2018,0,0,17,0,0,[0],es_2036,0.0
8449,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,17,27,10,[4],es_2421,4.0
8450,1,ELEMENTOS DE MAQUINAS,1,2018,0,2018,17,12,10,[1],es_2424,1.0
8451,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,19,19,10,[5],es_2858,5.0
8452,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,19,21,10,[5],es_2869,5.0
8453,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,18,23,10,[4],es_2877,4.0
8454,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,17,22,10,[4],es_2896,4.0
8455,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,18,20,10,[5],es_2897,5.0
8456,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,21,16,10,[4],es_2941,4.0
8457,1,ELEMENTOS DE MAQUINAS,1,2018,0,2018,13,15,9,[0],es_2504,0.0
8458,1,ELEMENTOS DE MAQUINAS,1,2018,1,2018,12,9,10,[2],es_2962,2.0
8459,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,22,30,8,[5],es_1119,5.0
8460,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,18,31,8,[4],es_1514,4.0
8461,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,17,23,10,[2],es_1431,2.0
8462,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,0,0,0,0,0,[0],es_1815,0.0
8463,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,0,0,5,0,0,[0],es_2136,0.0
8464,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,18,0,8,[5],es_2144,5.0
8465,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,0,2018,11,35,10,[0],es_1864,0.0
8466,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,22,32,8,[5],es_2161,5.0
8467,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,0,2017,0,0,0,[0],es_1904,0.0
8468,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,21,30,8,[4],es_1629,4.0
8469,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,0,2018,16,23,8,[0],es_2589,0.0
8470,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,18,34,10,[5],es_2595,5.0
8471,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,15,24,9,[2],es_2248,2.0
8472,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,18,21,9,[5],es_2622,5.0
8473,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,19,28,9,[5],es_2631,5.0
8474,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,20,34,10,[5],es_2633,5.0
8475,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,21,34,10,[5],es_2645,5.0
8476,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,24,34,10,[5],es_2659,5.0
8477,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,19,35,10,[5],es_1955,5.0
8478,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,22,31,9,[5],es_2673,5.0
8479,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,10,26,10,[4],es_2689,4.0
8480,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,23,34,8,[5],es_2696,5.0
8481,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,17,27,8,[5],es_2698,5.0
8482,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,5,28,10,[3],es_1973,3.0
8483,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,7,32,10,[4],es_2705,4.0
8484,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,18,28,8,[5],es_2706,5.0
8485,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,20,34,9,[5],es_2325,5.0
8486,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,0,0,13,13,8,[0],es_2737,0.0
8487,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,11,30,10,[4],es_2764,4.0
8488,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,0,2018,18,9,6,[0],es_2774,0.0
8489,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,16,23,10,[5],es_2008,5.0
8490,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,0,2018,18,8,9,[0],es_2034,0.0
8491,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,0,2018,13,14,8,[0],es_2849,0.0
8492,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,17,17,9,[4],es_2424,4.0
8493,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,20,32,9,[5],es_2858,5.0
8494,1,ACTUADORES Y MAQUINAS ELECTRICAS,1,2018,1,2018,20,34,10,[5],es_2869,5.0
