,ciclo,Asignatura,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom
10313,2,SOLDADURAS,2,2015,1,2015,16,22,10,[4],es_317,4.0
10314,2,SOLDADURAS,2,2015,1,2015,16,21,8,[3],es_1536,3.0
10315,2,SOLDADURAS,2,2015,0,2015,18,16,8,[0],es_1379,0.0
10316,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1542,0.0
10317,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_549,0.0
10318,2,SOLDADURAS,2,2015,0,2015,16,15,8,[0],es_1548,0.0
10319,2,SOLDADURAS,2,2015,1,2015,19,19,8,[2],es_431,2.0
10320,2,SOLDADURAS,2,2015,1,2015,13,26,9,[4],es_1551,4.0
10321,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1554,0.0
10322,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1565,0.0
10323,2,SOLDADURAS,2,2015,1,2015,14,24,9,[2],es_1388,2.0
10324,2,SOLDADURAS,2,2015,1,2015,13,27,8,[5],es_1586,5.0
10325,2,SOLDADURAS,2,2015,1,2015,12,22,8,[2],es_1595,2.0
10326,2,SOLDADURAS,2,2015,1,2015,19,21,9,[4],es_1604,4.0
10327,2,SOLDADURAS,2,2015,1,2015,9,26,8,[2],es_116,2.0
10328,2,SOLDADURAS,2,2015,1,2015,14,18,7,[2],es_1253,2.0
10329,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1632,0.0
10330,2,SOLDADURAS,2,2015,1,2015,17,18,9,[3],es_1265,3.0
10332,2,SOLDADURAS,2,2015,1,2015,19,29,9,[5],es_1649,5.0
10333,2,SOLDADURAS,2,2015,1,2015,19,27,9,[5],es_1657,5.0
10334,2,SOLDADURAS,2,2015,0,0,10,0,3,[0],es_369,0.0
10335,2,SOLDADURAS,2,2015,1,2015,16,24,9,[5],es_1658,5.0
10336,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_616,0.0
10337,2,SOLDADURAS,2,2015,1,2015,18,26,8,[4],es_1664,4.0
10338,2,SOLDADURAS,2,2015,1,2015,8,22,8,[3],es_1671,3.0
10339,2,SOLDADURAS,2,2015,0,0,16,0,2,[0],es_381,0.0
10340,2,SOLDADURAS,2,2015,1,2015,20,28,9,[5],es_1675,5.0
10341,2,SOLDADURAS,2,2015,0,2015,17,26,9,[0],es_386,0.0
10342,2,SOLDADURAS,2,2015,1,2015,15,26,10,[5],es_641,5.0
10343,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1689,0.0
10344,2,SOLDADURAS,2,2015,0,0,6,15,8,[0],es_1690,0.0
10345,2,SOLDADURAS,2,2015,1,2015,14,15,8,[2],es_1307,2.0
10346,2,SOLDADURAS,2,2015,1,2015,15,22,10,[4],es_778,4.0
10347,2,SOLDADURAS,2,2015,1,2015,10,29,7,[4],es_1701,4.0
10348,2,SOLDADURAS,2,2015,1,2015,13,26,8,[3],es_1721,3.0
10349,2,SOLDADURAS,2,2015,1,2015,17,24,9,[4],es_1343,4.0
10350,2,SOLDADURAS,2,2015,1,2015,16,12,9,[2],es_1346,2.0
10351,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1760,0.0
10352,2,SOLDADURAS,2,2015,0,2015,15,18,9,[0],es_1766,0.0
10353,2,SOLDADURAS,2,2015,1,2015,12,24,7,[3],es_1774,3.0
10354,2,SOLDADURAS,2,2015,0,0,0,0,0,[0],es_1357,0.0
10356,2,AGUAS SUBTERRANEAS,2,2015,1,2015,16,24,10,[4],es_263,4.0
10357,2,AGUAS SUBTERRANEAS,2,2015,1,2015,18,15,10,[2],es_264,2.0
10359,2,AGUAS SUBTERRANEAS,2,2015,1,2015,11,18,10,[4],es_275,4.0
10361,2,AGUAS SUBTERRANEAS,2,2015,1,2015,9,16,10,[3],es_1118,3.0
10362,2,AGUAS SUBTERRANEAS,2,2015,0,0,9,0,10,[0],es_1130,0.0
10364,2,AGUAS SUBTERRANEAS,2,2015,0,0,0,0,0,[0],es_301,0.0
10365,2,AGUAS SUBTERRANEAS,2,2015,1,2015,18,20,10,[5],es_1136,5.0
10366,2,AGUAS SUBTERRANEAS,2,2015,0,0,12,0,0,[0],es_1147,0.0
10370,2,AGUAS SUBTERRANEAS,2,2015,1,2015,20,27,10,[5],es_1152,5.0
10371,2,AGUAS SUBTERRANEAS,2,2015,1,2015,10,26,10,[4],es_1154,4.0
10373,2,AGUAS SUBTERRANEAS,2,2015,1,2015,12,23,10,[5],es_309,5.0
10374,2,AGUAS SUBTERRANEAS,2,2015,0,0,0,0,0,[0],es_427,0.0
10375,2,AGUAS SUBTERRANEAS,2,2015,0,0,0,0,0,[0],es_1177,0.0
10378,2,AGUAS SUBTERRANEAS,2,2015,0,0,0,0,0,[0],es_1549,0.0
10380,2,AGUAS SUBTERRANEAS,2,2015,1,2015,12,17,10,[4],es_1196,4.0
10381,2,AGUAS SUBTERRANEAS,2,2015,1,2015,21,24,10,[5],es_1201,5.0
10382,2,AGUAS SUBTERRANEAS,2,2015,0,2015,10,14,10,[0],es_433,0.0
10383,2,AGUAS SUBTERRANEAS,2,2015,1,2015,10,15,10,[3],es_563,3.0
10384,2,AGUAS SUBTERRANEAS,2,2015,1,2015,5,21,10,[3],es_1218,3.0
10385,2,AGUAS SUBTERRANEAS,2,2015,0,2015,9,16,10,[0],es_568,0.0
10386,2,AGUAS SUBTERRANEAS,2,2015,0,0,0,0,0,[0],es_436,0.0
10388,2,AGUAS SUBTERRANEAS,2,2015,0,0,4,9,10,[0],es_441,0.0
10389,2,AGUAS SUBTERRANEAS,2,2015,0,0,0,0,0,[0],es_1604,0.0
10390,2,AGUAS SUBTERRANEAS,2,2015,0,2015,10,15,10,[0],es_826,0.0
10391,2,AGUAS SUBTERRANEAS,2,2015,0,0,0,0,0,[0],es_442,0.0
10392,2,AGUAS SUBTERRANEAS,2,2015,1,2015,12,18,10,[2],es_748,2.0
10393,2,AGUAS SUBTERRANEAS,2,2015,1,2015,12,27,10,[4],es_1267,4.0
10394,2,AGUAS SUBTERRANEAS,2,2015,0,2015,0,0,0,[0],es_366,0.0
10398,2,AGUAS SUBTERRANEAS,2,2015,0,0,4,5,10,[0],es_451,0.0
10399,2,AGUAS SUBTERRANEAS,2,2015,0,2015,11,24,3,[0],es_452,0.0
10400,2,AGUAS SUBTERRANEAS,2,2015,0,0,6,0,0,[0],es_381,0.0
10401,2,AGUAS SUBTERRANEAS,2,2015,0,0,3,12,10,[0],es_632,0.0
10403,2,AGUAS SUBTERRANEAS,2,2015,0,0,10,4,10,[0],es_388,0.0
10408,2,AGUAS SUBTERRANEAS,2,2015,0,0,8,0,10,[0],es_404,0.0
10410,2,AGUAS SUBTERRANEAS,2,2015,1,2015,6,23,10,[3],es_1356,3.0
10412,2,AGUAS SUBTERRANEAS,2,2015,1,2015,9,27,10,[5],es_1358,5.0
10413,2,TRATAMIENTO DE EFLUENTES,2,2015,1,2015,18,27,0,[5],es_259,5.0
10414,2,TRATAMIENTO DE EFLUENTES,2,2015,1,2015,21,24,0,[5],es_263,5.0
10415,2,TRATAMIENTO DE EFLUENTES,2,2015,1,2015,18,21,0,[5],es_264,5.0
10417,2,TRATAMIENTO DE EFLUENTES,2,2015,1,2015,18,21,0,[4],es_275,4.0
10418,2,TRATAMIENTO DE EFLUENTES,2,2015,1,2015,21,27,0,[5],es_276,5.0
10420,2,TRATAMIENTO DE EFLUENTES,2,2015,1,2015,21,30,0,[5],es_1118,5.0
10422,2,TRATAMIENTO DE EFLUENTES,2,2015,1,2015,24,33,0,[5],es_1136,5.0
10424,2,TRATAMIENTO DE EFLUENTES,2,2015,1,2015,21,30,0,[5],es_425,5.0
10426,2,TRATAMIENTO DE EFLUENTES,2,2015,1,2015,18,27,0,[4],es_544,4.0
10427,2,TRATAMIENTO DE EFLUENTES,2,2015,0,0,0,0,0,[0],es_1177,0.0
10429,2,TRATAMIENTO DE EFLUENTES,2,2015,1,2015,24,30,0,[5],es_320,5.0
10432,2,TRATAMIENTO DE EFLUENTES,2,2015,1,2015,18,33,0,[5],es_329,5.0
10435,2,TRATAMIENTO DE EFLUENTES,2,2015,1,2015,18,27,0,[4],es_748,4.0
10440,2,TRATAMIENTO DE EFLUENTES,2,2015,1,2015,18,33,0,[5],es_381,5.0
10442,2,TRATAMIENTO DE EFLUENTES,2,2015,0,0,0,0,0,[0],es_777,0.0
10443,2,TRATAMIENTO DE EFLUENTES,2,2015,1,2015,21,33,0,[5],es_1358,5.0
10444,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,13,25,8,[3],es_500,3.0
10445,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,19,27,8,[4],es_502,4.0
10446,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,21,25,10,[5],es_286,5.0
10447,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,20,32,10,[5],es_287,5.0
10448,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,17,35,10,[5],es_423,5.0
10449,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,14,26,10,[3],es_1189,3.0
10450,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,3,25,10,"[1, 3]",es_324,2.0
10451,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,19,31,8,[5],es_432,5.0
10453,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,19,22,8,[4],es_355,4.0
10455,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,18,27,8,[4],es_360,4.0
10456,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,3,33,10,[4],es_371,4.0
10457,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,14,17,8,[3],es_124,3.0
10458,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,18,20,5,[5],es_1290,5.0
10459,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,17,33,10,[4],es_1295,4.0
10461,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,21,25,8,[5],es_394,5.0
10462,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,18,29,10,[5],es_1319,5.0
10463,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,17,27,10,[4],es_1345,4.0
10464,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,16,25,10,[5],es_1353,5.0
10465,2,DISEÑO ESTRUCTURAL DE PAVIMENTOS,2,2015,1,2015,18,26,10,[4],es_406,4.0
10466,2,LABORATORIO VIAL,2,2015,1,2015,12,34,8,[4],es_809,4.0
10467,2,LABORATORIO VIAL,2,2015,0,0,0,0,0,[0],es_97,0.0
10468,2,LABORATORIO VIAL,2,2015,0,0,0,0,0,[0],es_480,0.0
10469,2,LABORATORIO VIAL,2,2015,0,0,0,0,0,[0],es_262,0.0
10470,2,LABORATORIO VIAL,2,2015,0,0,0,0,0,[0],es_134,0.0
10471,2,LABORATORIO VIAL,2,2015,1,2015,3,27,8,"[1, 2]",es_500,1.5
10472,2,LABORATORIO VIAL,2,2015,1,2015,4,32,5,[2],es_502,2.0
10473,2,LABORATORIO VIAL,2,2015,0,0,2,0,0,[0],es_416,0.0
10474,2,LABORATORIO VIAL,2,2015,0,2015,7,19,7,[0],es_286,0.0
10475,2,LABORATORIO VIAL,2,2015,0,2015,9,19,8,[1],es_512,1.0
10476,2,LABORATORIO VIAL,2,2015,0,0,8,0,0,[0],es_287,0.0
10477,2,LABORATORIO VIAL,2,2015,1,2015,6,34,10,[4],es_423,4.0
10478,2,LABORATORIO VIAL,2,2015,0,0,0,0,0,[0],es_299,0.0
10479,2,LABORATORIO VIAL,2,2015,1,2015,11,27,8,[3],es_1542,3.0
10480,2,LABORATORIO VIAL,2,2015,0,2015,11,30,7,[0],es_1191,0.0
10481,2,LABORATORIO VIAL,2,2015,0,0,5,10,4,[0],es_1194,0.0
10482,2,LABORATORIO VIAL,2,2015,1,2015,7,31,5,[4],es_325,4.0
10483,2,LABORATORIO VIAL,2,2015,1,2015,12,24,7,[2],es_1554,2.0
10484,2,LABORATORIO VIAL,2,2015,1,2015,13,29,8,[3],es_432,3.0
10487,2,LABORATORIO VIAL,2,2015,0,2015,6,26,10,[1],es_1388,1.0
10488,2,LABORATORIO VIAL,2,2015,0,0,9,15,7,[0],es_1586,0.0
10489,2,LABORATORIO VIAL,2,2015,0,0,2,15,6,[0],es_1595,0.0
10490,2,LABORATORIO VIAL,2,2015,0,0,13,12,6,[0],es_341,0.0
10491,2,LABORATORIO VIAL,2,2015,0,0,7,0,0,[0],es_440,0.0
10492,2,LABORATORIO VIAL,2,2015,0,0,0,0,0,[0],es_343,0.0
10493,2,LABORATORIO VIAL,2,2015,0,2015,3,33,8,[1],es_1252,1.0
10494,2,LABORATORIO VIAL,2,2015,1,2015,9,27,10,[2],es_355,2.0
10495,2,LABORATORIO VIAL,2,2015,0,2015,15,18,8,[0],es_1632,0.0
10496,2,LABORATORIO VIAL,2,2015,0,0,6,0,0,[0],es_360,0.0
10497,2,LABORATORIO VIAL,2,2015,0,0,11,14,7,[0],es_380,0.0
10498,2,LABORATORIO VIAL,2,2015,0,2015,12,19,6,[0],es_1675,0.0
10499,2,LABORATORIO VIAL,2,2015,1,2015,14,28,8,[4],es_1290,4.0
10500,2,LABORATORIO VIAL,2,2015,0,0,9,0,0,[0],es_389,0.0
10501,2,LABORATORIO VIAL,2,2015,1,2015,10,34,8,[4],es_394,4.0
10502,2,LABORATORIO VIAL,2,2015,0,2015,6,27,7,[0],es_461,0.0
10503,2,LABORATORIO VIAL,2,2015,1,2015,8,31,6,[2],es_1319,2.0
10504,2,LABORATORIO VIAL,2,2015,0,0,5,0,0,[0],es_1720,0.0
10505,2,LABORATORIO VIAL,2,2015,0,0,0,0,0,[0],es_1721,0.0
10506,2,LABORATORIO VIAL,2,2015,0,0,7,0,0,[0],es_401,0.0
10507,2,LABORATORIO VIAL,2,2015,0,2015,7,30,6,[1],es_402,1.0
10508,2,LABORATORIO VIAL,2,2015,1,2015,12,30,8,[4],es_1345,4.0
10509,2,LABORATORIO VIAL,2,2015,0,2015,9,25,6,[0],es_1760,0.0
10510,2,LABORATORIO VIAL,2,2015,0,0,7,19,6,[0],es_1353,0.0
10511,2,LABORATORIO VIAL,2,2015,0,0,4,24,6,[0],es_1357,0.0
10512,2,LABORATORIO VIAL,2,2015,1,2015,14,30,8,[3],es_406,3.0
10513,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,1,2015,0,27,10,[4],es_255,4.0
10514,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,0,0,0,0,0,[0],es_1054,0.0
10515,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,1,2015,21,33,10,[5],es_488,5.0
10516,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,1,2015,20,16,8,[5],es_1053,5.0
10517,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,1,2015,17,24,8,[5],es_1106,5.0
10518,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,1,2015,17,34,8,[5],es_1045,5.0
10519,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,1,2015,22,34,8,[5],es_1055,5.0
10520,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,1,2015,20,24,10,[5],es_1057,5.0
10521,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,1,2015,21,31,8,[5],es_172,5.0
10523,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,0,0,14,0,8,[0],es_1047,0.0
10524,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,1,2015,17,30,9,[4],es_579,4.0
10525,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,1,2015,19,29,9,[5],es_1394,5.0
10526,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,1,2015,20,30,10,[5],es_443,5.0
10527,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,1,2015,21,20,8,[5],es_171,5.0
10528,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,1,2015,24,22,8,[4],es_391,4.0
10529,2,APLIC. SIG EN EL ORDENAMIENTO RURAL Y URBANO,2,2015,1,2015,23,29,9,[5],es_1749,5.0
10530,2,HIDROLOGIA 2,2,2015,1,2015,22,26,10,[5],es_255,5.0
10531,2,HIDROLOGIA 2,2,2015,1,2015,22,25,10,[4],es_1054,4.0
10532,2,HIDROLOGIA 2,2,2015,1,2015,19,27,10,[5],es_488,5.0
10533,2,HIDROLOGIA 2,2,2015,0,0,0,0,0,[0],es_414,0.0
10534,2,HIDROLOGIA 2,2,2015,0,0,0,0,0,[0],es_1106,0.0
10535,2,HIDROLOGIA 2,2,2015,1,2015,18,24,10,[5],es_1046,5.0
10536,2,HIDROLOGIA 2,2,2015,1,2015,16,20,10,[5],es_824,5.0
10537,2,HIDROLOGIA 2,2,2015,1,2015,22,26,10,[5],es_172,5.0
10538,2,HIDROLOGIA 2,2,2015,1,2015,20,32,10,[5],es_1188,5.0
10539,2,HIDROLOGIA 2,2,2015,1,2015,20,26,10,[5],es_1047,5.0
10540,2,HIDROLOGIA 2,2,2015,0,0,0,0,0,[0],es_365,0.0
10541,2,HIDROLOGIA 2,2,2015,1,2015,19,28,10,[5],es_391,5.0
10542,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,1,2015,16,29,8,[5],es_1054,5.0
10543,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,1,2015,17,32,9,[5],es_488,5.0
10544,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,0,0,0,0,0,[0],es_1053,0.0
10545,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,1,2015,19,32,9,[5],es_1055,5.0
10546,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,0,0,0,0,0,[0],es_1046,0.0
10547,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,1,2015,18,31,9,[5],es_824,5.0
10548,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,1,2015,19,33,9,[5],es_1153,5.0
10549,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,1,2015,18,30,10,[5],es_1057,5.0
10550,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,1,2015,17,30,8,[5],es_172,5.0
10551,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,1,2015,17,30,9,[5],es_579,5.0
10552,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,0,0,0,0,0,[0],es_1394,0.0
10553,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,1,2015,20,34,8,[5],es_1050,5.0
10554,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,1,2015,17,30,9,[5],es_443,5.0
10555,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,1,2015,15,0,8,[5],es_171,5.0
10556,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,1,2015,19,28,9,[5],es_635,5.0
10557,2,CAMBIO CLIMATICO PARA LA INGENIERIA,2,2015,1,2015,15,32,8,[5],es_1347,5.0
10558,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,4,[0],es_489,0.0
10559,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,22,18,3,[4],es_882,4.0
10560,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,19,0,3,[0],es_76,0.0
10561,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,21,23,6,[4],es_700,4.0
10562,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,13,19,6,[3],es_911,3.0
10563,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,22,27,9,[5],es_527,5.0
10564,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,0,[0],es_426,0.0
10565,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,13,30,4,[3],es_1527,3.0
10566,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,22,25,5,[5],es_1535,5.0
10568,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,22,23,7,[5],es_1193,5.0
10569,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,24,28,10,[5],es_1553,5.0
10570,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,19,30,9,[5],es_1566,5.0
10571,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,22,0,2,[0],es_1568,0.0
10572,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,19,28,5,[5],es_565,5.0
10573,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,22,30,4,[5],es_733,5.0
10574,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,17,0,5,[0],es_573,0.0
10575,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,23,30,6,[5],es_1597,5.0
10576,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,8,0,3,[0],es_1241,0.0
10577,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,4,[0],es_1444,0.0
10578,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,24,30,9,[5],es_584,5.0
10579,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,3,[0],es_586,0.0
10580,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,24,25,9,[5],es_1615,5.0
10581,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,24,15,7,[4],es_1616,4.0
10582,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,0,[0],es_1620,0.0
10583,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,23,27,9,[5],es_1625,5.0
10584,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,0,[0],es_87,0.0
10585,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,0,[0],es_1264,0.0
10586,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,23,11,8,[5],es_1641,5.0
10587,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,2,[0],es_1642,0.0
10588,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,23,15,7,[5],es_1644,5.0
10589,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,5,[0],es_1266,0.0
10591,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,0,[0],es_608,0.0
10592,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,19,30,7,[5],es_1651,5.0
10593,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,0,[0],es_611,0.0
10594,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,24,18,5,[5],es_1674,5.0
10595,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,0,[0],es_631,0.0
10596,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,2015,14,18,4,[0],es_1291,0.0
10597,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,22,30,10,[5],es_1679,5.0
10598,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,2,[0],es_633,0.0
10599,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,0,[0],es_640,0.0
10601,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,4,[0],es_1695,0.0
10602,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,22,11,4,[4],es_1704,4.0
10603,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,14,26,8,[4],es_1706,4.0
10604,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,5,[0],es_1317,0.0
10605,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,24,30,9,[5],es_1712,5.0
10606,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,21,36,9,[5],es_1713,5.0
10607,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,0,[0],es_917,0.0
10608,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,2015,0,0,0,[0],es_784,0.0
10609,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,7,0,4,[0],es_661,0.0
10610,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,22,27,4,[5],es_1729,5.0
10611,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,2015,20,15,2,[0],es_1327,0.0
10612,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,22,25,9,[5],es_1733,5.0
10613,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,19,27,6,[5],es_1750,5.0
10614,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,11,26,9,[4],es_1754,4.0
10615,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,24,36,10,[5],es_1451,5.0
10616,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,0,0,0,0,0,[0],es_1773,0.0
10617,2,SISTEMAS DE CONTROL AUTOMATICO II,2,2015,1,2015,22,33,10,[5],es_1781,5.0
10618,2,INSTALACIONES ELECTRICAS ESPECIALES,2,2015,0,0,0,0,0,[0],es_175,0.0
10619,2,INSTALACIONES ELECTRICAS ESPECIALES,2,2015,1,2015,17,30,0,[4],es_715,4.0
10623,2,INSTALACIONES ELECTRICAS ESPECIALES,2,2015,1,2015,23,30,0,[5],es_561,5.0
10624,2,INSTALACIONES ELECTRICAS ESPECIALES,2,2015,1,2015,23,30,0,[5],es_733,5.0
10628,2,INSTALACIONES ELECTRICAS ESPECIALES,2,2015,1,2015,18,26,0,[3],es_779,3.0
10629,2,INSTALACIONES ELECTRICAS ESPECIALES,2,2015,1,2015,21,32,0,[5],es_646,5.0
10630,2,INSTALACIONES ELECTRICAS ESPECIALES,2,2015,1,2015,21,34,0,[5],es_647,5.0
10631,2,INSTALACIONES ELECTRICAS ESPECIALES,2,2015,1,2015,20,31,0,[4],es_655,4.0
10632,2,AUTOMOTORES,2,2015,1,2015,17,32,10,[5],es_525,5.0
10633,2,AUTOMOTORES,2,2015,1,2015,20,33,10,[5],es_1133,5.0
10634,2,AUTOMOTORES,2,2015,1,2015,17,32,10,[5],es_532,5.0
10635,2,AUTOMOTORES,2,2015,0,0,12,0,10,[0],es_718,0.0
10636,2,AUTOMOTORES,2,2015,1,2015,23,32,10,[5],es_1158,5.0
10637,2,AUTOMOTORES,2,2015,1,2015,21,32,10,[5],es_1168,5.0
10638,2,AUTOMOTORES,2,2015,1,2015,19,34,10,[5],es_547,5.0
10640,2,AUTOMOTORES,2,2015,1,2015,21,32,10,[5],es_1186,5.0
10641,2,AUTOMOTORES,2,2015,1,2015,15,35,10,[5],es_1210,5.0
