,Unnamed: 0,danho,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,Tercer.Par,Asis,Cuarto.Par,4P_60,id_anony
119220,9205,2017,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2017,2,N,0,10,11,8,0,0,,0.0,1.0,,,es_1989
119221,9206,2017,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2017,2,S,2017,8,11,8,33,0,2F-3,0.0,1.0,,,es_2759
119222,9207,2017,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2017,2,N,0,0,0,0,0,0,,0.0,1.0,,,es_1692
119223,9208,2017,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2017,2,N,0,7,0,6,0,0,,0.0,1.0,,,es_2854
119224,9209,2017,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2017,2,S,2017,16,21,8,0,0,1F-3,0.0,1.0,,,es_2440
119225,9210,2017,2,13604,MATERIALES 1,MEC-PLS13 ,5,1,2017,2,N,0,9,0,6,0,0,,0.0,1.0,,,es_2946
119226,9211,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,0,7,0,0,0,0,,0.0,1.0,,,es_2527
119227,9212,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,S,2017,19,20,9,0,0,1F-4,0.0,1.0,,,es_2547
119228,9213,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,S,2017,12,29,6,0,0,3F-2,0.0,1.0,,,es_2200
119229,9214,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,S,2017,17,33,10,0,0,1F-4,0.0,1.0,,,es_1906
119230,9215,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,S,2017,10,18,9,0,0,"1F-1,2F-1,3F-4",0.0,1.0,,,es_2220
119231,9216,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,S,2017,7,8,7,0,33,3F-2,0.0,1.0,,,es_2590
119232,9217,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,2017,10,18,8,0,0,,0.0,1.0,,,es_2253
119233,9218,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,0,6,12,8,0,0,,0.0,1.0,,,es_3009
119234,9219,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,S,2017,19,16,8,0,0,"1F-1,2F-1,3F-4",0.0,1.0,,,es_3016
119235,9220,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,S,2017,16,27,9,0,0,1F-3,0.0,1.0,,,es_2634
119236,9221,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,S,2017,9,8,6,0,40,3F-3,0.0,1.0,,,es_2651
119237,9222,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,0,0,0,0,0,0,,0.0,1.0,,,es_2660
119238,9223,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,S,2017,18,22,8,0,0,1F-3,0.0,1.0,,,es_2661
119239,9224,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,S,2017,17,5,9,0,42,3F-3,0.0,1.0,,,es_1951
119240,9225,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,S,2017,13,16,8,0,0,1F-3,0.0,1.0,,,es_2681
119241,9226,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,0,9,6,6,0,13,,0.0,1.0,,,es_2683
119242,9227,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,S,2017,13,18,8,0,0,"1F-1,2F-2",0.0,1.0,,,es_2697
119243,9228,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,0,14,1,7,0,0,,0.0,1.0,,,es_1415
119244,9229,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,2017,14,15,8,0,0,"1F-1,3F-1",0.0,1.0,,,es_2324
119245,9230,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,2017,14,23,9,0,0,,0.0,1.0,,,es_1989
119246,9231,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,S,2017,14,23,6,0,0,"1F-1,2F-3",0.0,1.0,,,es_2759
119247,9232,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,0,17,1,7,0,15,,0.0,1.0,,,es_1692
119248,9233,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,S,2016,20,23,9,0,0,1F-5,0.0,0.0,,,es_2422
119249,9234,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_3202
119250,9235,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,0,12,6,6,0,0,,0.0,1.0,,,es_2854
119251,9236,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,0,10,0,0,0,0,,0.0,1.0,,,es_2051
119252,9237,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,S,2016,0,0,0,0,0,1F-3,0.0,0.0,,,es_2440
119253,9238,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,0,0,0,0,0,0,,0.0,1.0,,,es_2890
119254,9239,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,0,9,8,6,0,0,,0.0,1.0,,,es_2891
119255,9240,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,0,6,3,7,0,0,,0.0,1.0,,,es_2946
119256,9241,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,0,10,0,0,0,0,,0.0,1.0,,,es_3303
119257,9242,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,0,8,2,7,0,0,,0.0,1.0,,,es_2512
119258,9243,2017,2,13605,TERMODINAMICA,MEC-PLS13 ,5,1,2017,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_2968
119259,9244,2017,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2017,2,S,2017,15,27,9,0,0,1F-3,0.0,1.0,,,es_1546
119260,9245,2017,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2017,2,S,2017,21,27,8,0,0,2F-5,0.0,1.0,,,es_2547
119261,9246,2017,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2017,2,S,2017,17,27,9,0,0,1F-5,0.0,1.0,,,es_1906
119262,9247,2017,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2017,2,S,2017,17,19,8,0,0,2F-2,0.0,1.0,,,es_2280
119263,9248,2017,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2017,2,S,2017,20,29,8,0,0,2F-4,0.0,1.0,,,es_2681
119264,9249,2017,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2017,2,S,2017,22,23,8,0,0,1F-4,0.0,1.0,,,es_2346
119265,9250,2017,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2017,2,N,0,0,0,0,0,0,,0.0,1.0,,,es_1692
119266,9251,2017,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2017,2,S,2017,18,24,9,0,0,2F-3,0.0,1.0,,,es_2383
119267,9252,2017,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2017,2,N,2017,17,23,9,0,0,,0.0,1.0,,,es_2405
119268,9253,2017,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2017,2,S,2017,20,32,10,0,0,1F-5,0.0,1.0,,,es_2422
119269,9254,2017,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2017,2,N,0,11,5,7,0,0,,0.0,1.0,,,es_1757
119270,9255,2017,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2017,2,S,2017,17,19,8,0,0,2F-2,0.0,1.0,,,es_2440
119271,9256,2017,2,13606,MECANISMOS,MEC-PLS13 ,5,1,2017,2,S,2017,17,34,8,0,0,1F-5,0.0,1.0,,,es_2098
119272,9257,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,S,2017,9,18,10,0,0,1F-3,0.0,1.0,,,es_2547
119273,9258,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,N,2016,0,0,0,0,0,,0.0,0.0,,,es_1248
119274,9259,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,S,2017,16,21,10,0,0,1F-5,0.0,1.0,,,es_1906
119275,9260,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_2253
119276,9261,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,N,0,4,0,8,0,0,,0.0,0.0,,,es_2634
119277,9262,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,N,2017,9,16,10,42,0,,0.0,1.0,,,es_2280
119278,9263,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,N,0,0,0,0,0,0,,0.0,1.0,,,es_2660
119279,9264,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,S,2017,7,22,10,0,0,"1F-1,2F-2",0.0,1.0,,,es_2661
119280,9265,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,S,2017,4,21,10,0,0,1F-3,0.0,1.0,,,es_2681
119281,9266,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,S,2017,14,21,10,0,0,1F-5,0.0,1.0,,,es_2697
119282,9267,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,S,2017,13,18,10,0,0,1F-4,0.0,1.0,,,es_2759
119283,9268,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,S,2017,11,18,10,0,0,2F-5,0.0,1.0,,,es_2346
119284,9269,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,N,0,4,8,10,0,0,,0.0,1.0,,,es_1692
119285,9270,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,S,2016,9,15,10,0,0,1F-4,0.0,0.0,,,es_2405
119286,9271,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,S,2016,11,19,10,0,0,1F-5,0.0,0.0,,,es_2422
119287,9272,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,S,2017,15,15,10,0,0,1F-5,0.0,1.0,,,es_2440
119288,9273,2017,2,13607,ELECTROTECNIA,MEC-PLS13 ,5,1,2017,2,S,2017,9,19,10,0,0,2F-3,0.0,1.0,,,es_2098
119289,9274,2017,2,13608,MECANICA DE SOLIDOS,MEC-PLS13 ,5,1,2017,2,S,2017,12,21,10,40,0,2F-3,0.0,1.0,,,es_1546
119290,9275,2017,2,13608,MECANICA DE SOLIDOS,MEC-PLS13 ,5,1,2017,2,S,2017,21,20,10,0,0,1F-5,0.0,1.0,,,es_2547
119291,9276,2017,2,13608,MECANICA DE SOLIDOS,MEC-PLS13 ,5,1,2017,2,S,2017,9,11,9,42,0,2F-4,0.0,1.0,,,es_1906
119292,9277,2017,2,13608,MECANICA DE SOLIDOS,MEC-PLS13 ,5,1,2017,2,S,2017,16,15,9,38,0,2F-5,0.0,1.0,,,es_2280
119293,9278,2017,2,13608,MECANICA DE SOLIDOS,MEC-PLS13 ,5,1,2017,2,S,2017,7,13,8,4,38,3F-3,0.0,1.0,,,es_2681
119294,9279,2017,2,13608,MECANICA DE SOLIDOS,MEC-PLS13 ,5,1,2017,2,S,2017,16,23,9,0,0,1F-4,0.0,1.0,,,es_2383
119295,9280,2017,2,13608,MECANICA DE SOLIDOS,MEC-PLS13 ,5,1,2017,2,N,2017,11,15,9,34,0,,0.0,1.0,,,es_2405
119296,9281,2017,2,13608,MECANICA DE SOLIDOS,MEC-PLS13 ,5,1,2017,2,S,2017,18,22,9,0,0,1F-4,0.0,1.0,,,es_2422
119297,9282,2017,2,13608,MECANICA DE SOLIDOS,MEC-PLS13 ,5,1,2017,2,N,2017,11,14,10,28,18,3F-1,0.0,1.0,,,es_2440
119298,9283,2017,2,13608,MECANICA DE SOLIDOS,MEC-PLS13 ,5,1,2017,2,S,2017,18,25,10,0,0,1F-4,0.0,1.0,,,es_2098
119299,9284,2017,2,13616,PROCESOS DE FABRICACION 2,MEC-PLS13 ,7,1,2017,2,S,2017,18,29,10,0,0,1F-4,0.0,1.0,,,es_1546
119300,9285,2017,2,13616,PROCESOS DE FABRICACION 2,MEC-PLS13 ,7,1,2017,2,S,2017,18,29,10,0,0,1F-4,0.0,1.0,,,es_1835
119301,9286,2017,2,13616,PROCESOS DE FABRICACION 2,MEC-PLS13 ,7,1,2017,2,S,2017,0,28,10,0,0,1F-3,0.0,1.0,,,es_1248
119302,9287,2017,2,13616,PROCESOS DE FABRICACION 2,MEC-PLS13 ,7,1,2017,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_1906
119303,9288,2017,2,13616,PROCESOS DE FABRICACION 2,MEC-PLS13 ,7,1,2017,2,S,2017,12,21,10,0,0,3F-2,0.0,1.0,,,es_2280
119304,9289,2017,2,13616,PROCESOS DE FABRICACION 2,MEC-PLS13 ,7,1,2017,2,S,2017,19,29,10,0,0,1F-4,0.0,1.0,,,es_642
119305,9290,2017,2,13616,PROCESOS DE FABRICACION 2,MEC-PLS13 ,7,1,2017,2,S,2017,17,25,10,0,0,3F-4,0.0,1.0,,,es_2383
119306,9291,2017,2,13616,PROCESOS DE FABRICACION 2,MEC-PLS13 ,7,1,2017,2,S,2017,20,28,10,0,0,2F-5,0.0,1.0,,,es_2405
119307,9292,2017,2,13616,PROCESOS DE FABRICACION 2,MEC-PLS13 ,7,1,2017,2,S,2017,23,25,10,0,0,1F-4,0.0,1.0,,,es_2422
119308,9293,2017,2,13616,PROCESOS DE FABRICACION 2,MEC-PLS13 ,7,1,2017,2,S,2017,19,24,10,0,0,2F-5,0.0,1.0,,,es_2098
119309,9294,2017,2,13617,TERMOTECNIA 1,MEC-PLS13 ,7,1,2017,2,S,2017,13,22,7,44,0,2F-4,0.0,1.0,,,es_1546
119310,9295,2017,2,13617,TERMOTECNIA 1,MEC-PLS13 ,7,1,2017,2,S,2017,17,23,7,0,0,2F-3,0.0,1.0,,,es_1835
119311,9296,2017,2,13617,TERMOTECNIA 1,MEC-PLS13 ,7,1,2017,2,N,2016,0,0,0,0,0,,0.0,0.0,,,es_1248
119312,9297,2017,2,13617,TERMOTECNIA 1,MEC-PLS13 ,7,1,2017,2,N,0,0,0,0,0,0,,0.0,1.0,,,es_1903
119313,9298,2017,2,13617,TERMOTECNIA 1,MEC-PLS13 ,7,1,2017,2,S,2017,16,28,8,0,0,1F-5,0.0,1.0,,,es_2255
119314,9299,2017,2,13617,TERMOTECNIA 1,MEC-PLS13 ,7,1,2017,2,S,2017,13,18,7,0,0,1F-2,0.0,1.0,,,es_2383
119315,9300,2017,2,13617,TERMOTECNIA 1,MEC-PLS13 ,7,1,2017,2,S,2017,6,18,6,32,0,2F-2,0.0,1.0,,,es_2405
119316,9301,2017,2,13618,VIBRACIONES MECANICAS,MEC-PLS13 ,7,1,2017,2,N,2017,14,16,10,0,0,,0.0,1.0,,,es_642
119317,9302,2017,2,13619,AUTOMATIZACION Y CONTROL,MEC-PLS13 ,7,1,2017,2,N,0,0,0,0,0,0,,0.0,1.0,,,es_678
119318,9303,2017,2,13619,AUTOMATIZACION Y CONTROL,MEC-PLS13 ,7,1,2017,2,S,2017,24,36,10,0,0,1F-5,0.0,1.0,,,es_1810
119319,9304,2017,2,13619,AUTOMATIZACION Y CONTROL,MEC-PLS13 ,7,1,2017,2,S,2017,20,32,8,0,0,1F-5,0.0,1.0,,,es_1546
119320,9305,2017,2,13619,AUTOMATIZACION Y CONTROL,MEC-PLS13 ,7,1,2017,2,S,2017,24,33,8,0,0,1F-5,0.0,1.0,,,es_1835
119321,9306,2017,2,13619,AUTOMATIZACION Y CONTROL,MEC-PLS13 ,7,1,2017,2,S,2017,24,33,7,0,0,1F-5,0.0,1.0,,,es_1414
119322,9307,2017,2,13619,AUTOMATIZACION Y CONTROL,MEC-PLS13 ,7,1,2017,2,N,0,0,0,0,0,0,,0.0,1.0,,,es_642
119323,9308,2017,2,13619,AUTOMATIZACION Y CONTROL,MEC-PLS13 ,7,1,2017,2,S,2017,24,33,10,0,0,2F-5,0.0,1.0,,,es_2383
119324,9309,2017,2,13619,AUTOMATIZACION Y CONTROL,MEC-PLS13 ,7,1,2017,2,N,0,0,0,0,0,0,,0.0,1.0,,,es_2503
119366,9351,2017,2,13620,DIBUJO MECANICO,MEC-PLS13 ,7,1,2017,2,S,2017,15,36,8,0,0,1F-5,0.0,1.0,,,es_1414
119373,9358,2017,2,13620,DIBUJO MECANICO,MEC-PLS13 ,7,1,2017,2,N,2017,23,29,8,0,0,,0.0,1.0,,,es_642
119384,9369,2017,2,13620,DIBUJO MECANICO,MEC-PLS13 ,7,1,2017,2,S,2017,18,35,10,0,0,1F-5,0.0,1.0,,,es_1804
119389,9374,2017,2,13620,DIBUJO MECANICO,MEC-PLS13 ,7,1,2017,2,S,2017,16,16,6,27,0,2F-5,0.0,1.0,,,es_2081
119394,9379,2017,2,13621,LABORATORIO MECANICO 2,MEC-PLS13 ,7,1,2017,2,S,2017,16,23,10,0,0,1F-4,0.0,1.0,,,es_1546
119395,9380,2017,2,13621,LABORATORIO MECANICO 2,MEC-PLS13 ,7,1,2017,2,S,2017,18,26,10,0,0,1F-5,0.0,1.0,,,es_1835
119396,9381,2017,2,13621,LABORATORIO MECANICO 2,MEC-PLS13 ,7,1,2017,2,S,2017,14,33,10,0,0,1F-5,0.0,1.0,,,es_2255
119397,9382,2017,2,13621,LABORATORIO MECANICO 2,MEC-PLS13 ,7,1,2017,2,S,2017,15,23,10,0,0,1F-4,0.0,1.0,,,es_642
119398,9383,2017,2,13621,LABORATORIO MECANICO 2,MEC-PLS13 ,7,1,2017,2,S,2017,15,30,10,0,0,1F-5,0.0,1.0,,,es_2383
119399,9384,2017,2,13627,AUTOMOTORES,MEC-PLS13 ,9,1,2017,2,S,2017,0,30,10,0,0,2F-4,0.0,1.0,,,es_321
119400,9385,2017,2,13628,PLASTICOS,MEC-PLS13 ,9,2,2017,2,S,2017,16,24,8,0,0,1F-5,0.0,1.0,,,es_321
119401,9386,2017,2,13629,MANTENIMIENTO MECANICO,MEC-PLS13 ,9,1,2017,2,S,2017,0,31,10,0,0,1F-2,0.0,1.0,,,es_321
119402,9387,2017,2,13630,SISTEMAS HIDRAULICOS Y NEUMATICOS,MEC-PLS13 ,9,1,2017,2,S,2017,0,22,10,42,0,2F-4,0.0,1.0,,,es_321
119403,9388,2017,2,13631,LABORATORIO MECANICO 3,MEC-PLS13 ,9,1,2017,2,S,2017,0,27,8,0,0,1F-2,0.0,1.0,,,es_321
119404,9389,2017,2,13634,PASANTIA,MEC-PLS13 ,10,2,2017,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_321
119963,9948,2017,2,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2017,2,S,2017,17,30,0,0,0,1F-5,0.0,1.0,,,es_1366
119976,9961,2017,2,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2017,2,S,2017,0,0,0,0,0,2F-2,0.0,0.0,,,es_1560
119994,9979,2017,2,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2017,2,S,2017,0,0,0,0,0,1F-5,0.0,0.0,,,es_2226
119996,9981,2017,2,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2017,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_1261
119999,9984,2017,2,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2017,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_2259
120005,9990,2017,2,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2017,2,S,2017,20,31,10,0,0,1F-5,0.0,1.0,,,es_2282
120007,9992,2017,2,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2017,2,S,2017,12,25,10,30,0,2F-4,0.0,1.0,,,es_1948
120009,9994,2017,2,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2017,2,S,2017,24,36,8,0,0,1F-5,0.0,1.0,,,es_1282
120023,10008,2017,2,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2017,2,S,2017,0,0,0,18,0,2F-2,0.0,0.0,,,es_1422
120035,10020,2017,2,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2017,2,N,0,19,20,10,0,0,,0.0,1.0,,,es_2447
120042,10027,2017,2,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2017,2,N,0,0,36,9,0,0,,0.0,1.0,,,es_1784
120306,10291,2017,2,13804,CONTABILIDAD Y FINANZAS,MEC-PLS13 ,7,1,2017,2,S,2017,18,32,9,0,0,1F-5,0.0,1.0,,,es_1835
120451,10436,2017,2,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,2,2017,2,S,2017,14,29,9,0,0,1F-5,0.0,1.0,,,es_1522
120452,10437,2017,2,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,2,2017,2,S,2017,15,29,6,0,0,1F-4,0.0,1.0,,,es_1166
120453,10438,2017,2,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,2,2017,2,S,2017,16,10,10,0,0,2F-4,0.0,1.0,,,es_1531
120456,10441,2017,2,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,2,2017,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_1540
120457,10442,2017,2,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,2,2017,2,S,2017,0,26,9,0,0,1F-4,0.0,1.0,,,es_321
120459,10444,2017,2,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,2,2017,2,S,2017,15,27,10,0,0,1F-5,0.0,0.0,,,es_1192
120461,10446,2017,2,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,2,2017,2,S,2017,20,30,10,0,0,1F-5,0.0,1.0,,,es_1389
120465,10450,2017,2,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,2,2017,2,N,0,0,15,6,17,0,,0.0,1.0,,,es_747
120467,10452,2017,2,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,2,2017,2,S,2017,16,25,10,0,0,1F-4,0.0,1.0,,,es_1258
120472,10457,2017,2,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,2,2017,2,S,2017,12,15,8,0,0,1F-4,0.0,1.0,,,es_1433
120475,10460,2017,2,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,2,2017,2,S,2017,14,24,10,0,0,1F-4,0.0,1.0,,,es_649
120593,10578,2017,2,2409,MOTORES Y COMPONENTES AUTOM.,MEC9-OPT  ,13,2,2017,2,S,2017,18,18,6,0,0,1F-5,0.0,1.0,,,es_1110
120594,10579,2017,2,2409,MOTORES Y COMPONENTES AUTOM.,MEC9-OPT  ,13,2,2017,2,S,2017,12,29,7,0,0,1F-5,0.0,1.0,,,es_1111
120597,10582,2017,2,2409,MOTORES Y COMPONENTES AUTOM.,MEC9-OPT  ,13,2,2017,2,S,2017,24,29,9,0,0,1F-5,0.0,1.0,,,es_1522
120599,10584,2017,2,2409,MOTORES Y COMPONENTES AUTOM.,MEC9-OPT  ,13,2,2017,2,N,2017,10,29,7,0,0,,0.0,1.0,,,es_1173
120610,10595,2017,2,2409,MOTORES Y COMPONENTES AUTOM.,MEC9-OPT  ,13,2,2017,2,N,2017,22,25,8,0,0,,0.0,1.0,,,es_1248
120621,10606,2017,2,2409,MOTORES Y COMPONENTES AUTOM.,MEC9-OPT  ,13,2,2017,2,N,0,24,0,4,0,0,,0.0,1.0,,,es_1278
120625,10610,2017,2,2409,MOTORES Y COMPONENTES AUTOM.,MEC9-OPT  ,13,2,2017,2,S,2017,24,18,7,0,0,1F-5,0.0,1.0,,,es_915
120628,10613,2017,2,2409,MOTORES Y COMPONENTES AUTOM.,MEC9-OPT  ,13,2,2017,2,S,2017,24,29,9,0,0,1F-5,0.0,1.0,,,es_649
120639,10624,2017,2,2410,INT. A LA PROGRAMACION DE CNC,MEC9-OPT  ,13,2,2017,2,S,2017,6,34,10,0,0,1F-4,0.0,1.0,,,es_528
120640,10625,2017,2,2410,INT. A LA PROGRAMACION DE CNC,MEC9-OPT  ,13,2,2017,2,N,0,9,0,8,0,0,,0.0,1.0,,,es_1166
121131,11116,2017,2,2740,ENERGIA SOLAR Y BIOMASA,MEC9-OPT  ,13,2,2017,2,N,0,0,0,0,0,0,,0.0,0.0,,,es_501
121132,11117,2017,2,2740,ENERGIA SOLAR Y BIOMASA,MEC9-OPT  ,13,2,2017,2,S,2017,20,24,10,0,0,1F-4,0.0,1.0,,,es_1110
121133,11118,2017,2,2740,ENERGIA SOLAR Y BIOMASA,MEC9-OPT  ,13,2,2017,2,S,2017,22,24,10,0,0,1F-5,0.0,1.0,,,es_1111
121138,11123,2017,2,2740,ENERGIA SOLAR Y BIOMASA,MEC9-OPT  ,13,2,2017,2,S,2017,24,31,10,0,0,1F-5,0.0,1.0,,,es_1522
121140,11125,2017,2,2740,ENERGIA SOLAR Y BIOMASA,MEC9-OPT  ,13,2,2017,2,S,2017,24,22,10,0,0,1F-5,0.0,1.0,,,es_1173
121143,11128,2017,2,2740,ENERGIA SOLAR Y BIOMASA,MEC9-OPT  ,13,2,2017,2,S,2017,0,28,10,0,0,1F-3,0.0,1.0,,,es_321
121144,11129,2017,2,2740,ENERGIA SOLAR Y BIOMASA,MEC9-OPT  ,13,2,2017,2,S,2017,21,28,10,0,0,1F-5,0.0,1.0,,,es_551
121147,11132,2017,2,2740,ENERGIA SOLAR Y BIOMASA,MEC9-OPT  ,13,2,2017,2,S,2017,22,32,10,0,0,1F-5,0.0,1.0,,,es_1389
121148,11133,2017,2,2740,ENERGIA SOLAR Y BIOMASA,MEC9-OPT  ,13,2,2017,2,S,2017,22,23,10,0,0,1F-5,0.0,1.0,,,es_566
121155,11140,2017,2,2740,ENERGIA SOLAR Y BIOMASA,MEC9-OPT  ,13,2,2017,2,N,2017,19,26,10,0,0,,0.0,1.0,,,es_1248
121157,11142,2017,2,2740,ENERGIA SOLAR Y BIOMASA,MEC9-OPT  ,13,2,2017,2,N,0,0,0,0,0,0,,0.0,1.0,,,es_1258
121166,11151,2017,2,2740,ENERGIA SOLAR Y BIOMASA,MEC9-OPT  ,13,2,2017,2,S,2017,23,27,10,0,0,2F-5,0.0,1.0,,,es_1278
121168,11153,2017,2,2740,ENERGIA SOLAR Y BIOMASA,MEC9-OPT  ,13,2,2017,2,S,2017,24,27,10,0,0,2F-5,0.0,1.0,,,es_1288
121169,11154,2017,2,2740,ENERGIA SOLAR Y BIOMASA,MEC9-OPT  ,13,2,2017,2,S,2017,22,30,10,0,0,1F-5,0.0,1.0,,,es_915
121172,11157,2017,2,2740,ENERGIA SOLAR Y BIOMASA,MEC9-OPT  ,13,2,2017,2,S,2017,22,32,10,0,0,1F-5,0.0,1.0,,,es_649
122980,12965,2017,2,5601,MECANICA DE FLUIDOS,MEC-PLS09 ,5,1,2017,2,S,2017,15,28,10,0,0,1F-5,0.0,1.0,,,es_1374
